name,apiVersion,script,id,name,likelyGender,genderScale,score,probabilityCalibrated
A Hadef,namsor_api_2.0.30,LATIN,8696e209-1f3b-40e7-9024-8e4898e64735,A Hadef,male,-0.067815898,0.858722655,0.533907949
A Haim,namsor_api_2.0.30,LATIN,e121b10c-bbaa-4bd9-a9de-fc6fd74dc336,A Haim,male,-0.06795946,0.865846169,0.53397973
A Hala,namsor_api_2.0.30,LATIN,a1d82583-c008-4df2-97c9-26db7ec393e4,A Hala,female,0.124028889,1.325904211,0.562014444
A Hala,namsor_api_2.0.30,LATIN,0b0c2019-5d53-4a80-ac02-1515ff8803d3,A Hala,female,0.124028889,1.325904211,0.562014444
A Helm,namsor_api_2.0.30,LATIN,fb3194cb-3795-4c45-a801-864614a580c8,A Helm,male,-0.049002855,0.03016327,0.524501428
A Holder,namsor_api_2.0.30,LATIN,86db0b50-81b1-4cd8-8724-487bd5ef476b,A Holder,male,-0.065596707,0.751055996,0.532798354
A Holder,namsor_api_2.0.30,LATIN,f9dbd55a-d2cd-45cc-82de-4111b6d4a4a5,A Holder,male,-0.065596707,0.751055996,0.532798354
A Holder,namsor_api_2.0.30,LATIN,ad24f775-d227-41e6-b422-a11024416656,A Holder,male,-0.065596707,0.751055996,0.532798354
A Holder,namsor_api_2.0.30,LATIN,1d5473e7-ba52-4352-b9ef-83797869055d,A Holder,male,-0.065596707,0.751055996,0.532798354
A Holder,namsor_api_2.0.30,LATIN,8557b097-3276-4540-bf99-a0ef97643c6c,A Holder,male,-0.065596707,0.751055996,0.532798354
A Holder,namsor_api_2.0.30,LATIN,45270048-ce31-4164-a695-2efa40aa77d7,A Holder,male,-0.065596707,0.751055996,0.532798354
A Holder,namsor_api_2.0.30,LATIN,f7e66cbc-5853-4bec-8196-ecde614e75f2,A Holder,male,-0.065596707,0.751055996,0.532798354
A Holder,namsor_api_2.0.30,LATIN,b5f0ff6e-30c4-4c9a-88fd-7ae7240c9ecc,A Holder,male,-0.065596707,0.751055996,0.532798354
A Holder,namsor_api_2.0.30,LATIN,46276f41-8028-4acc-9b67-256ec490468d,A Holder,male,-0.065596707,0.751055996,0.532798354
A Holder,namsor_api_2.0.30,LATIN,bc1d8c14-2262-4501-8bc5-08f5f8adc8d8,A Holder,male,-0.065596707,0.751055996,0.532798354
A Holder,namsor_api_2.0.30,LATIN,c1ac9d99-db79-4d9d-af4c-ae8a16544d65,A Holder,male,-0.065596707,0.751055996,0.532798354
A Holder,namsor_api_2.0.30,LATIN,3594df32-9268-43c0-9174-75eba678c3f1,A Holder,male,-0.065596707,0.751055996,0.532798354
A Huebl,namsor_api_2.0.30,LATIN,fa32ae28-27cc-448b-acb8-bf75d7c70fa1,A Huebl,male,-0.059183553,0.459878731,0.529591777
A Hummell,namsor_api_2.0.30,LATIN,32f0efe5-69ff-4331-852f-69099960932e,A Hummell,male,-0.055004491,0.28063278,0.527502246
A Irman,namsor_api_2.0.30,LATIN,c510f336-5107-455c-bf3f-191a06c0b903,A Irman,male,-0.062166653,0.592255286,0.531083327
A Irman,namsor_api_2.0.30,LATIN,62590564-4270-4672-8219-dae24027f56e,A Irman,male,-0.062166653,0.592255286,0.531083327
A Irman,namsor_api_2.0.30,LATIN,e122184a-5383-4ff7-8db2-1b8376c193e7,A Irman,male,-0.062166653,0.592255286,0.531083327
A Irman,namsor_api_2.0.30,LATIN,323365fa-7828-4082-a2f2-248c2c78024b,A Irman,male,-0.062166653,0.592255286,0.531083327
A Irman,namsor_api_2.0.30,LATIN,a24c9b85-7d8e-4aaa-aaf3-134c952bc614,A Irman,male,-0.062166653,0.592255286,0.531083327
A Irman,namsor_api_2.0.30,LATIN,74332414-a604-4fe6-a6fb-302b2a743304,A Irman,male,-0.062166653,0.592255286,0.531083327
A Isakov,namsor_api_2.0.30,LATIN,84dc485e-52a1-49a0-a1e2-901c089350f7,A Isakov,male,-0.377667945,4.009188015,0.688833972
A Jacob,namsor_api_2.0.30,LATIN,acb25533-fdd9-4610-a34a-029a31698216,A Jacob,male,-0.17174216,1.508216138,0.58587108
A Junique,namsor_api_2.0.30,LATIN,c4b5e34f-0a81-44a1-939b-9c25fef1b604,A Junique,female,0.060739599,0.528366009,0.530369799
A Kadl,namsor_api_2.0.30,LATIN,2a03eae8-1503-4685-9eb1-4990fb620e75,A Kadl,male,-0.051691426,0.141784007,0.525845713
A Kadl,namsor_api_2.0.30,LATIN,3b3b0f5f-f75a-43a7-9adc-6033c30a609e,A Kadl,male,-0.051691426,0.141784007,0.525845713
A Kadl,namsor_api_2.0.30,LATIN,c94a670c-613e-4404-992a-edbbbc92be03,A Kadl,male,-0.051691426,0.141784007,0.525845713
A Kapoor,namsor_api_2.0.30,LATIN,4ae027cb-33e3-47e7-8e42-ae967a664577,A Kapoor,male,-0.063741413,0.664153503,0.531870706
A Kapoor,namsor_api_2.0.30,LATIN,33a5d33c-1f8a-4889-b09b-b76ae24e465f,A Kapoor,male,-0.063741413,0.664153503,0.531870706
A Kapoor,namsor_api_2.0.30,LATIN,a5d6df8d-c9f3-4d2e-9a5e-675e731b04fa,A Kapoor,male,-0.063741413,0.664153503,0.531870706
A Karki,namsor_api_2.0.30,LATIN,6b927add-5e46-408d-8bcf-ce7e9bb57a27,A Karki,male,-0.057488363,0.38644955,0.528744182
A Kaynar,namsor_api_2.0.30,LATIN,fa2800a5-cea7-465b-b274-4ab2d8cc35e1,A Kaynar,male,-0.065678153,0.754931568,0.532839076
A Khan,namsor_api_2.0.30,LATIN,0661afc6-4653-442f-b353-377595962d76,A Khan,male,-0.059003961,0.452044823,0.52950198
A Khan,namsor_api_2.0.30,LATIN,e3eb2d3d-7d73-49c9-b986-2a0e30c33326,A Khan,male,-0.059003961,0.452044823,0.52950198
A Khan,namsor_api_2.0.30,LATIN,fa26aa69-3303-4730-a125-3a5cb75b5acd,A Khan,male,-0.059003961,0.452044823,0.52950198
A Kluge,namsor_api_2.0.30,LATIN,2e3e15df-c56a-4fba-84b0-1e9d0e34ab64,A Kluge,male,-0.049553693,0.052994296,0.524776847
A Knetsch,namsor_api_2.0.30,LATIN,3ffcad55-0dd9-4c5d-97a5-692a051bea70,A Knetsch,male,-0.054151287,0.244670965,0.527075644
A Knetsch,namsor_api_2.0.30,LATIN,cce6c3bc-f500-4faa-a5e6-a055f28ad627,A Knetsch,male,-0.054151287,0.244670965,0.527075644
A Knetsch,namsor_api_2.0.30,LATIN,d381b39e-0d2c-4c03-b78d-701480ffdef2,A Knetsch,male,-0.054151287,0.244670965,0.527075644
A Knetsch,namsor_api_2.0.30,LATIN,9f4f03b0-0e00-4f0b-bfc5-216968d38a8c,A Knetsch,male,-0.054151287,0.244670965,0.527075644
A Knetsch,namsor_api_2.0.30,LATIN,f858b940-18e3-4dba-9b80-d34e65cbf9b0,A Knetsch,male,-0.054151287,0.244670965,0.527075644
A Knetsch,namsor_api_2.0.30,LATIN,75f7e341-e2b4-4c5d-afad-74958a2665de,A Knetsch,male,-0.054151287,0.244670965,0.527075644
A Knetsch,namsor_api_2.0.30,LATIN,afcfa18b-722b-463b-830a-62b74fc934e3,A Knetsch,male,-0.054151287,0.244670965,0.527075644
A Knetsch,namsor_api_2.0.30,LATIN,38a0fe87-d20b-4944-b359-222bb43a79ec,A Knetsch,male,-0.054151287,0.244670965,0.527075644
A Knetsch,namsor_api_2.0.30,LATIN,2355f1d6-9480-4b27-a89b-a5fe6b3e6898,A Knetsch,male,-0.054151287,0.244670965,0.527075644
A Knetsch,namsor_api_2.0.30,LATIN,ddb31a3d-50a1-4b72-b72e-61e39d2763b4,A Knetsch,male,-0.054151287,0.244670965,0.527075644
A Knetsch,namsor_api_2.0.30,LATIN,4b0e61e1-db39-41b7-bdfc-b497fef50324,A Knetsch,male,-0.054151287,0.244670965,0.527075644
A Kolias,namsor_api_2.0.30,LATIN,87fe2190-e34a-473b-a759-3ca711bc2932,A Kolias,male,-0.053787997,0.229407585,0.526893999
A Kotliarov,namsor_api_2.0.30,LATIN,aab4ea93-aba7-4991-afde-a0a7de22599d,A Kotliarov,male,-0.354180547,3.135559296,0.677090273
A Kowalk,namsor_api_2.0.30,LATIN,2890c4ab-cd52-4d61-ace2-a1e5cd5eea47,A Kowalk,male,-0.053823004,0.230877166,0.526911502
A Lagares,namsor_api_2.0.30,LATIN,3b020c79-9287-4a7f-b79f-0a354afe97df,A Lagares,male,-0.05926181,0.463296617,0.529630905
A Lal,namsor_api_2.0.30,LATIN,883a3339-c66f-4350-8c07-13b6d95f3153,A Lal,male,-0.062133947,0.590778284,0.531066974
A Lal,namsor_api_2.0.30,LATIN,ee23bd3a-0d90-4694-8160-9a99558cf1b9,A Lal,male,-0.062133947,0.590778284,0.531066974
A Lambiase,namsor_api_2.0.30,LATIN,1dbef52e-1813-443e-9a12-42aa9327fda5,A Lambiase,male,-0.049348665,0.044495031,0.524674333
A Lambiase,namsor_api_2.0.30,LATIN,3542743b-dd77-4a04-b32b-84d9dbd3988d,A Lambiase,male,-0.049348665,0.044495031,0.524674333
A Laudrain,namsor_api_2.0.30,LATIN,1fc0a426-f10f-48c9-83d7-e85e8488205e,A Laudrain,male,-0.056307274,0.335902048,0.528153637
A Layon,namsor_api_2.0.30,LATIN,8fc693a5-3fdb-48b8-8dbf-4f8a07099461,A Layon,male,-0.067562897,0.846218529,0.533781449
A Lehrach,namsor_api_2.0.30,LATIN,01aa4270-259d-41e4-ae45-6b15f4beeb52,A Lehrach,male,-0.053551182,0.219472348,0.526775591
A Lehrach,namsor_api_2.0.30,LATIN,d779aa55-7175-411d-839c-df963b159b92,A Lehrach,male,-0.053551182,0.219472348,0.526775591
A Lehrach,namsor_api_2.0.30,LATIN,1f3b8e12-c5db-4f86-bbb8-b1811afe47f5,A Lehrach,male,-0.053551182,0.219472348,0.526775591
A Lehrach,namsor_api_2.0.30,LATIN,173e2546-c8b0-436b-a3c7-a9ae76215e5e,A Lehrach,male,-0.053551182,0.219472348,0.526775591
A León,namsor_api_2.0.30,LATIN,ac7bc054-4964-4143-a086-29f87016b7e9,A León,female,0.060264927,0.507352298,0.530132464
A Lienhart,namsor_api_2.0.30,LATIN,1b28f08e-18bb-45ab-ba19-56ece4388994,A Lienhart,male,-0.053229328,0.205986649,0.526614664
A Lienhart,namsor_api_2.0.30,LATIN,304cd4c2-2d3e-46fc-a7f1-feae719dd8aa,A Lienhart,male,-0.053229328,0.205986649,0.526614664
A Lienhart,namsor_api_2.0.30,LATIN,614fd986-f9ad-426d-9160-760360b209c6,A Lienhart,male,-0.053229328,0.205986649,0.526614664
A Lifschitz,namsor_api_2.0.30,LATIN,b44112c3-85ce-4410-bf0f-d32366b502ac,A Lifschitz,female,0.052153633,0.16104308,0.526076816
A Lifschitz,namsor_api_2.0.30,LATIN,4b98f398-0720-4a73-ab92-d7d747e01d5d,A Lifschitz,female,0.052153633,0.16104308,0.526076816
A Lifschitz,namsor_api_2.0.30,LATIN,613aa48d-951d-4af3-bafd-74a55b64d414,A Lifschitz,female,0.052153633,0.16104308,0.526076816
A Lifschitz,namsor_api_2.0.30,LATIN,76438d25-2ba9-47b1-a6d4-6aa28f30864b,A Lifschitz,female,0.052153633,0.16104308,0.526076816
A Lincoff,namsor_api_2.0.30,LATIN,eec54f1c-5070-4224-a6ad-c097616cca99,A Lincoff,male,-0.050184528,0.079158317,0.525092264
A Lleres,namsor_api_2.0.30,LATIN,647afad7-ffbd-4ca8-b57c-f15326d6da7a,A Lleres,male,-0.057706267,0.395826906,0.528853133
A Lorentz,namsor_api_2.0.30,LATIN,da85c74a-dfe2-49fa-bc45-01dc80cf3459,A Lorentz,male,-0.054656406,0.265940804,0.527328203
A Lorentz,namsor_api_2.0.30,LATIN,f336f761-8444-47b0-b6aa-3dfe9659863e,A Lorentz,male,-0.054656406,0.265940804,0.527328203
A Loulergue,namsor_api_2.0.30,LATIN,ff040e1e-083d-4494-8a8d-d88b22711351,A Loulergue,male,-0.048533554,0.010718172,0.524266777
A Lounis,namsor_api_2.0.30,LATIN,d73a9e1b-1ad5-4234-a96a-8e7c93a4eb2e,A Lounis,male,-0.066635161,0.800887945,0.53331758
A Lucotte,namsor_api_2.0.30,LATIN,356a5578-7d44-4c15-ba6e-df56fda43878,A Lucotte,male,-0.050010511,0.071938581,0.525005255
A Luna,namsor_api_2.0.30,LATIN,ca7d8190-9566-47a9-a5dd-1f2e6b53c3d4,A Luna,female,0.162066468,1.469556568,0.581033234
A Maas,namsor_api_2.0.30,LATIN,8de9b1cf-e1fe-4cd8-81cf-23bd57ed6f9c,A Maas,male,-0.065594073,0.750930749,0.532797037
A Malhotra,namsor_api_2.0.30,LATIN,69adacbc-592b-40dd-87b4-aabaae8357d8,A Malhotra,female,0.054458246,0.257589696,0.527229123
A Mallouhi,namsor_api_2.0.30,LATIN,b1e9bd96-ac6e-4cad-8d50-c11f2ee2edee,A Mallouhi,male,-0.055127696,0.285840151,0.527563848
A Manara,namsor_api_2.0.30,LATIN,b39621e0-1762-478a-853e-3008b6c4312f,A Manara,female,0.159481789,1.4593865,0.579740894
A Manasia,namsor_api_2.0.30,LATIN,594670e2-875a-425a-a582-6ee691c7eb1e,A Manasia,male,-0.049142466,0.03594884,0.524571233
A Manasia,namsor_api_2.0.30,LATIN,8f06565b-c985-46b7-b126-d0013edc643d,A Manasia,male,-0.049142466,0.03594884,0.524571233
A Marcelli,namsor_api_2.0.30,LATIN,a36d23d4-35cd-4942-966f-dabbd3e763cb,A Marcelli,female,0.06502266,0.723890443,0.53251133
A Marinelli,namsor_api_2.0.30,LATIN,b7c400f3-8be7-4154-99cc-3d8ceabd2f17,A Marinelli,male,-0.051468574,0.132507892,0.525734287
A Marocchino,namsor_api_2.0.30,LATIN,d7cda5c0-55c5-4da4-8926-51a60f3d526d,A Marocchino,female,0.052463621,0.173976058,0.52623181
A Marocchino,namsor_api_2.0.30,LATIN,183c9c0a-34f6-45a0-8cab-f497018ab39e,A Marocchino,female,0.052463621,0.173976058,0.52623181
A Marocchino,namsor_api_2.0.30,LATIN,cf4579f5-3b6a-4c3f-9139-7ac4feff4ab2,A Marocchino,female,0.052463621,0.173976058,0.52623181
A Martin,namsor_api_2.0.30,LATIN,f951f40a-c48c-4766-b53f-07089cd19393,A Martin,male,-0.065968783,0.768805663,0.532984392
A Martinez,namsor_api_2.0.30,LATIN,25919411-1a44-460b-ba09-81c7636f5a1c,A Martinez,male,-0.049226248,0.039421103,0.524613124
A Mauro,namsor_api_2.0.30,LATIN,47bd3cef-b283-4be0-bd0a-d81d7ef029f0,A Mauro,male,-0.062484405,0.606638043,0.531242202
A Mayampurath,namsor_api_2.0.30,LATIN,58d4df8f-4a86-40c1-a841-4b9e6b16eeb2,A Mayampurath,female,0.050872335,0.107716522,0.525436168
A Mayampurath,namsor_api_2.0.30,LATIN,ba995428-f0fc-4bb1-864d-3c326a9889ff,A Mayampurath,female,0.050872335,0.107716522,0.525436168
A Mayampurath,namsor_api_2.0.30,LATIN,8d7df29d-8f63-4715-af51-0b58310282f7,A Mayampurath,female,0.050872335,0.107716522,0.525436168
A Mayampurath,namsor_api_2.0.30,LATIN,f6ff25ce-8d1d-452a-a494-490df718e180,A Mayampurath,female,0.050872335,0.107716522,0.525436168
A Mayampurath,namsor_api_2.0.30,LATIN,f9c0f4f4-902c-4d56-b2c0-7b9097d0dbc4,A Mayampurath,female,0.050872335,0.107716522,0.525436168
A Mayampurath,namsor_api_2.0.30,LATIN,d84bb93b-804b-4e18-b407-5395fb303fa1,A Mayampurath,female,0.050872335,0.107716522,0.525436168
A Mayampurath,namsor_api_2.0.30,LATIN,c6194bf4-40aa-48f8-9852-3d6f0529878d,A Mayampurath,female,0.050872335,0.107716522,0.525436168
A Meier,namsor_api_2.0.30,LATIN,49923764-6fcc-45fc-8588-8cadbec5dfac,A Meier,male,-0.065976387,0.769169581,0.532988193
A Moghekar,namsor_api_2.0.30,LATIN,8353f819-11e5-40ce-83e0-fd4777cd25b9,A Moghekar,male,-0.069867449,0.962601498,0.534933724
A Moghekar,namsor_api_2.0.30,LATIN,a526ac93-bb15-4fd8-ab6f-c885676989e2,A Moghekar,male,-0.069867449,0.962601498,0.534933724
A Morrow,namsor_api_2.0.30,LATIN,019828c9-928a-40a1-baae-58bb44693606,A Morrow,male,-0.062208472,0.594144765,0.531104236
A Mosnier,namsor_api_2.0.30,LATIN,337029b8-c433-40ea-abc9-0b50d0defd4c,A Mosnier,male,-0.05375281,0.227930662,0.526876405
A Mostacci,namsor_api_2.0.30,LATIN,ce6b3308-0985-433c-a4dc-704861e8582a,A Mostacci,male,-0.057060766,0.368096429,0.528530383
A Mostacci,namsor_api_2.0.30,LATIN,34b9e4e2-6499-4cfe-8214-c3fab59043eb,A Mostacci,male,-0.057060766,0.368096429,0.528530383
A Mostacci11,namsor_api_2.0.30,LATIN,fd579e1f-e770-4f91-842b-1cc4ec9c5546,A Mostacci11,male,-0.167988686,1.493106618,0.583994343
A Naqvi,namsor_api_2.0.30,LATIN,12ee8d50-fad6-43c0-8755-fadf9b6b3242,A Naqvi,female,0.069721095,0.955034494,0.534860548
A Nathani,namsor_api_2.0.30,LATIN,ca0213db-fd64-4257-a5ad-489530cb21cf,A Nathani,male,-0.055796674,0.31418433,0.527898337
A Negru,namsor_api_2.0.30,LATIN,7e3dbd51-91a8-4c36-aaf8-3096bb6881c3,A Negru,male,-0.048620761,0.014331263,0.52431038
A Nutter,namsor_api_2.0.30,LATIN,92909cfe-2777-4680-99e2-c1f553b26d20,A Nutter,male,-0.05770264,0.395670669,0.52885132
A Nutter,namsor_api_2.0.30,LATIN,af5d0f11-3006-4d9b-96bb-7a8ef16433b1,A Nutter,male,-0.05770264,0.395670669,0.52885132
A Nutter,namsor_api_2.0.30,LATIN,c9df496f-18fb-4a08-bdd6-a6b8f9dfa686,A Nutter,male,-0.05770264,0.395670669,0.52885132
A Ossa,namsor_api_2.0.30,LATIN,292d9cf6-c28a-4849-9b52-0d84ee0a6f9d,A Ossa,female,0.053797054,0.229787751,0.526898527
A Panitchote,namsor_api_2.0.30,LATIN,df24949e-afaa-497d-8180-3cb759a6e463,A Panitchote,female,0.059391342,0.468959899,0.529695671
A Parsons,namsor_api_2.0.30,LATIN,4f496307-cdd9-4f25-9bf3-4428e0dff929,A Parsons,female,0.06567048,0.754566219,0.53283524
A Piippo‐Karjalainen,namsor_api_2.0.30,LATIN,0109698e-e6d2-427f-8bf8-99696bb07244,A Piippo‐Karjalainen,female,0.05001075,0.071948501,0.525005375
A Plana,namsor_api_2.0.30,LATIN,57eafadc-8c51-4f10-a6e6-4dd51832d32f,A Plana,female,0.056749353,0.354768764,0.528374676
A Pousa,namsor_api_2.0.30,LATIN,69bbb8b1-3f8c-4b86-b9ee-35e2707bfe6e,A Pousa,female,0.051210907,0.121789641,0.525605453
A Pukhov,namsor_api_2.0.30,LATIN,709fdc9c-dbf3-4daa-bdee-25669c0711de,A Pukhov,male,-0.345418902,2.985070313,0.672709451
A Pustavoitau,namsor_api_2.0.30,LATIN,8c2ba368-569a-4f4a-8247-6e418ca84b9f,A Pustavoitau,male,-0.049866645,0.065971215,0.524933322
A Quiroga,namsor_api_2.0.30,LATIN,a96b9b74-dedb-45fb-b86c-38256d041480,A Quiroga,female,0.060449759,0.515521522,0.530224879
A Radoi,namsor_api_2.0.30,LATIN,fed4262e-2607-4666-97b9-d5e33f7ab8a7,A Radoi,male,-0.060666932,0.525141749,0.530333466
A Ragauskas,namsor_api_2.0.30,LATIN,f21ad8a8-e8d7-401d-bc0e-609bb20147b8,A Ragauskas,male,-0.068185538,0.877106265,0.534092769
A Rozanov,namsor_api_2.0.30,LATIN,f6b541c5-7608-491e-aff1-caf462205d61,A Rozanov,male,-0.356234249,3.174041669,0.678117125
A Rozanov,namsor_api_2.0.30,LATIN,02bd5b44-5c97-4719-b1fc-e868506be7b8,A Rozanov,male,-0.356234249,3.174041669,0.678117125
A Rozanov,namsor_api_2.0.30,LATIN,eb7a4f81-508b-4dd1-8ccf-45f5d34b8268,A Rozanov,male,-0.356234249,3.174041669,0.678117125
A Rozanov,namsor_api_2.0.30,LATIN,c45fcc4d-2077-405d-af6e-0d74bfdaba5a,A Rozanov,male,-0.356234249,3.174041669,0.678117125
A Rummler,namsor_api_2.0.30,LATIN,082bc019-3f70-4bbd-959e-e629f74ad279,A Rummler,male,-0.060391847,0.512960109,0.530195923
A Schletter,namsor_api_2.0.30,LATIN,82588281-d050-49f0-8b0e-9191a8afbdbb,A Schletter,male,-0.061481376,0.561436213,0.530740688
A Sharma,namsor_api_2.0.30,LATIN,e9653ac5-6dfd-4d1b-b0f1-9e849856038e,A Sharma,female,0.070442544,0.992588184,0.535221272
A Sharma,namsor_api_2.0.30,LATIN,2c0fc0ad-b889-43e5-9e34-d50e6167200f,A Sharma,female,0.070442544,0.992588184,0.535221272
A Sharma,namsor_api_2.0.30,LATIN,3a58d696-f285-4e07-8a17-71fa956d91b6,A Sharma,female,0.070442544,0.992588184,0.535221272
A Sharma,namsor_api_2.0.30,LATIN,f8b737ff-3c97-46dd-9f2c-c156a5466bda,A Sharma,female,0.070442544,0.992588184,0.535221272
A Sharma,namsor_api_2.0.30,LATIN,2492946f-3c47-4f15-830d-6f5b81a0e2c2,A Sharma,female,0.070442544,0.992588184,0.535221272
A Sharma,namsor_api_2.0.30,LATIN,e464c3a9-a6af-4b10-a7af-f51e8e2d8b0c,A Sharma,female,0.070442544,0.992588184,0.535221272
A Sharma,namsor_api_2.0.30,LATIN,8f9bcd5d-9611-42e3-b38d-5e0d08bf2891,A Sharma,female,0.070442544,0.992588184,0.535221272
A Shujaat,namsor_api_2.0.30,LATIN,40984ef1-92d1-4620-aa56-f55b35009a72,A Shujaat,male,-0.068992674,0.917742992,0.534496337
A Sikora,namsor_api_2.0.30,LATIN,a28fc842-4fbc-4c08-b9de-54611c3932be,A Sikora,female,0.065542611,0.748484838,0.532771306
A Sisniega,namsor_api_2.0.30,LATIN,068c84f5-085c-4a87-ab2c-79b0bf5d6373,A Sisniega,female,0.058664719,0.437283916,0.52933236
A Sisniega,namsor_api_2.0.30,LATIN,eebecaae-92f8-4364-b711-122a1896e45f,A Sisniega,female,0.058664719,0.437283916,0.52933236
A Sisniega,namsor_api_2.0.30,LATIN,a3cebbdc-852d-4fa2-a335-76bc63561288,A Sisniega,female,0.058664719,0.437283916,0.52933236
A Sisniega,namsor_api_2.0.30,LATIN,cfcd5b53-3e2f-40d5-82a2-6ed963646d8b,A Sisniega,female,0.058664719,0.437283916,0.52933236
A Sobotka,namsor_api_2.0.30,LATIN,5b7e634d-6b28-4ca3-bdcd-f87a841d5911,A Sobotka,female,0.050431638,0.089414174,0.525215819
A Sorinola,namsor_api_2.0.30,LATIN,1a875c1e-320c-4542-a937-48fc4440a999,A Sorinola,female,0.069471355,0.942180416,0.534735678
A Specka,namsor_api_2.0.30,LATIN,d3254ad8-6c45-4677-8ea0-cdb9952ba52c,A Specka,female,0.049581536,0.054148622,0.524790768
A Specka,namsor_api_2.0.30,LATIN,cf08fc13-a150-4777-8c8b-261e9dce8644,A Specka,female,0.049581536,0.054148622,0.524790768
A Specka,namsor_api_2.0.30,LATIN,23e86450-1278-4986-b514-de1dde830577,A Specka,female,0.049581536,0.054148622,0.524790768
A Suo,namsor_api_2.0.30,LATIN,bcfe32a3-dd94-4fb5-9ad1-f40feb047d8f,A Suo,male,-0.051331987,0.126825311,0.525665993
A Sutherl,namsor_api_2.0.30,LATIN,d3fc840d-c43f-43c2-9321-f8f318e4c39a,A Sutherl,male,-0.056891198,0.360835441,0.528445599
A Tabaie,namsor_api_2.0.30,LATIN,39687172-620e-4c37-b458-a814632356d1,A Tabaie,male,-0.05805378,0.410817701,0.52902689
A Tabaie,namsor_api_2.0.30,LATIN,c53675e7-548d-433b-a10f-572281b68a6c,A Tabaie,male,-0.05805378,0.410817701,0.52902689
A Tauquir,namsor_api_2.0.30,LATIN,f4d7bc0c-efb5-4f26-8d3b-e9587ad607e3,A Tauquir,male,-0.065290772,0.736545862,0.532645386
A Tekin,namsor_api_2.0.30,LATIN,33862f83-3953-45fe-b8e1-0e0aee5bad90,A Tekin,male,-0.089608813,1.205522123,0.544804406
A Togias,namsor_api_2.0.30,LATIN,a1cc4521-a5e4-42c4-9176-8575d6a020f4,A Togias,male,-0.055696747,0.309942797,0.527848374
A Togias,namsor_api_2.0.30,LATIN,97587fb0-1810-4fc4-b299-b19e2d019efa,A Togias,male,-0.055696747,0.309942797,0.527848374
A Vallier,namsor_api_2.0.30,LATIN,4f0d4710-dada-42ff-8f8f-41c2a14e0ff7,A Vallier,male,-0.053747507,0.227708104,0.526873754
A Wieben,namsor_api_2.0.30,LATIN,f1f5c00d-3e1b-4129-b4e0-297ead2f87fd,A Wieben,male,-0.061094304,0.544143342,0.530547152
A Wieben,namsor_api_2.0.30,LATIN,cc586378-77b8-4d09-9155-963841bf3e10,A Wieben,male,-0.061094304,0.544143342,0.530547152
A Wong,namsor_api_2.0.30,LATIN,23c5f2ee-c695-455c-a922-89e1b5e9dace,A Wong,female,0.054938744,0.277855447,0.527469372
A Yamaguchi,namsor_api_2.0.30,LATIN,fed69238-7194-4c6c-9805-9134e2f6fda8,A Yamaguchi,male,-0.058458602,0.428338381,0.529229301
A Zigler,namsor_api_2.0.30,LATIN,b07eb96b-666c-4dcc-8bec-4fb11fc49522,A Zigler,male,-0.058759904,0.441420778,0.529379952
A-KI Wong,namsor_api_2.0.30,LATIN,97a1d748-98f0-44aa-978c-4031a165794f,A-KI Wong,female,0.054621262,0.264459067,0.527310631
A-KI Wong,namsor_api_2.0.30,LATIN,37af6832-5923-4960-8fef-3c8f4f4f8fba,A-KI Wong,female,0.054621262,0.264459067,0.527310631
A-S Mueller,namsor_api_2.0.30,LATIN,b0012748-3495-4b05-985f-5bff46ff6b81,A-S Mueller,male,-0.282265889,2.367316964,0.641132945
A. Fahim Habib,namsor_api_2.0.30,LATIN,fb15f433-01ae-4ae4-ba88-e3e6042dc14d,A. Fahim Habib,male,-0.390625082,4.692700667,0.695312541
AA Bajwa,namsor_api_2.0.30,LATIN,658dceef-c5b5-4978-9c8a-abd8c2f15356,AA Bajwa,male,-0.359231199,3.232763064,0.679615599
AA Merchant,namsor_api_2.0.30,LATIN,e39a9f16-e33f-4a49-b567-13f3e482f99d,AA Merchant,male,-0.350680939,3.072955598,0.67534047
AA Sahai,namsor_api_2.0.30,LATIN,aa5cf7bf-8e8e-4436-a4fa-e70942fcec69,AA Sahai,male,-0.272526984,2.281953651,0.636263492
AA Sahai,namsor_api_2.0.30,LATIN,efd28ad3-dac3-461f-a0d3-2f8c9ab5ff0f,AA Sahai,male,-0.272526984,2.281953651,0.636263492
AA Sahai,namsor_api_2.0.30,LATIN,49b1af82-843d-4bd2-a1cf-4e26489cf909,AA Sahai,male,-0.272526984,2.281953651,0.636263492
AA Sahai,namsor_api_2.0.30,LATIN,32418257-2d44-4feb-8c18-169c62d19442,AA Sahai,male,-0.272526984,2.281953651,0.636263492
AA Sahai,namsor_api_2.0.30,LATIN,14dcbfba-01d7-473a-b9a7-12b38a2f70cb,AA Sahai,male,-0.272526984,2.281953651,0.636263492
ABU-JARADEH Omar,namsor_api_2.0.30,LATIN,6282b041-4620-43ef-a866-8973ec69d850,ABU-JARADEH Omar,male,-0.356235398,3.174063588,0.678117699
AC Erl,namsor_api_2.0.30,LATIN,90702780-2cb8-43c6-bf4f-3e5cfe725ec8,AC Erl,male,-0.651065228,6.979690684,0.825532614
AC Mehta,namsor_api_2.0.30,LATIN,1dafc25d-de1c-446b-8cc7-9525f401ea7d,AC Mehta,male,-0.527418463,6.25087655,0.763709231
