firstName,apiVersion,script,id,firstName,lastName,likelyGender,genderScale,score,probabilityCalibrated
A Leppin,namsor_api_2.0.30,LATIN,23259036-9e97-4cd7-8537-a9f5ebba8ec8,A Leppin,,male,-0.12269972108152949,0.8264411331463215,0.5613498605407647
A Linder,namsor_api_2.0.30,LATIN,9b35d85d-9df5-4c6c-a70c-5b1ebadfd36d,A Linder,,male,-0.6951539370117263,4.8764068305574,0.8475769685058632
A Maity,namsor_api_2.0.30,LATIN,8b87e7dd-5019-49de-ab41-b0fae07bc8ef,A Maity,,female,0.6480059470539759,4.3974789697967225,0.8240029735269879
A Mallouhi,namsor_api_2.0.30,LATIN,83ab25b4-bbc1-41d0-a4b6-8e7e1ea90ce8,A Mallouhi,,female,0.09480942560910721,0.6637233508378166,0.5474047128045536
A Mancino,namsor_api_2.0.30,LATIN,41cfc227-dc9e-4329-bca4-a96a1e988cd0,A Mancino,,male,-0.6828744593545768,4.7284571503435515,0.8414372296772884
A Mannarino,namsor_api_2.0.30,LATIN,3eacc963-5ce5-4c37-a7b4-304364448ff3,A Mannarino,,male,-0.6282481616516846,4.248603822782343,0.8141240808258423
A Mannarino,namsor_api_2.0.30,LATIN,bb629646-09fd-49ad-ba7a-520759708322,A Mannarino,,male,-0.6282481616516846,4.248603822782343,0.8141240808258423
A Marquez,namsor_api_2.0.30,LATIN,cb1a9602-16e5-4c1f-b762-b030171ce2f6,A Marquez,,male,-0.7447385703088996,5.285236109633026,0.8723692851544498
A Martinez,namsor_api_2.0.30,LATIN,6589bcad-ecd0-436f-9d96-49a16831e4e2,A Martinez,,male,-0.4472755904781849,3.122171079434075,0.7236377952390924
A Martinez,namsor_api_2.0.30,LATIN,07c65bb0-e17b-4b49-b9a1-3f7d6112870d,A Martinez,,male,-0.4472755904781849,3.122171079434075,0.7236377952390924
A Maruotti,namsor_api_2.0.30,LATIN,9f136b5b-37a5-4dc4-b137-73604568794d,A Maruotti,,female,0.13549543877952974,0.9045880211654059,0.5677477193897649
A Masson-Lecomte,namsor_api_2.0.30,LATIN,d5339102-859e-4844-b75a-5c44dd7f0c29,A Masson-Lecomte,,female,0.16927643002356962,1.1040486852384144,0.5846382150117848
A Masson-Lecomte,namsor_api_2.0.30,LATIN,89eb8dce-d8b5-42ed-a407-591308321aee,A Masson-Lecomte,,female,0.16927643002356962,1.1040486852384144,0.5846382150117848
A Mears,namsor_api_2.0.30,LATIN,e566788c-66a8-491d-b414-e727b2044cf4,A Mears,,male,-0.22903403730924543,1.3581974723960961,0.6145170186546227
A Meier,namsor_api_2.0.30,LATIN,4070f87e-9d27-47cc-b135-ece8b43b24ca,A Meier,,male,-0.6604584643240197,4.503788069159519,0.8302292321620098
A Melidonis,namsor_api_2.0.30,LATIN,20c0161a-2149-470d-b5ef-e26d00ab9d81,A Melidonis,,male,-0.0876425735102977,0.6233169623913959,0.5438212867551488
A Miller,namsor_api_2.0.30,LATIN,8896563d-d614-4da5-a58f-38d5236a8465,A Miller,,male,-0.7793215351003326,5.588223271064795,0.8896607675501663
A Miller,namsor_api_2.0.30,LATIN,00ed71dd-a26e-428e-8bf5-17a10cfd3512,A Miller,,male,-0.7793215351003326,5.588223271064795,0.8896607675501663
A Miller,namsor_api_2.0.30,LATIN,3a85e87b-b78e-4f8f-8136-919935167d27,A Miller,,male,-0.7793215351003326,5.588223271064795,0.8896607675501663
A Miller,namsor_api_2.0.30,LATIN,cdc353e4-5bd6-4730-adde-509dfbec1b76,A Miller,,male,-0.7793215351003326,5.588223271064795,0.8896607675501663
A Mohan,namsor_api_2.0.30,LATIN,2f6a9b54-2727-487d-8f0c-384fe341077a,A Mohan,,male,-0.9369478575225065,7.472087755485738,0.9684739287612533
A Molstad,namsor_api_2.0.30,LATIN,6c644916-d5c7-46ff-a0f6-f79bbcc75f81,A Molstad,,male,-0.4023977582642748,2.5039352741367615,0.7011988791321374
A Moraes,namsor_api_2.0.30,LATIN,1aa67eff-9399-4c5d-b9ea-99c80c8aa43d,A Moraes,,male,-0.7387688099633254,5.24103591612959,0.8693844049816627
A Moss,namsor_api_2.0.30,LATIN,0398b1d7-5812-4f1d-8a39-9b7e8c6a774e,A Moss,,male,-0.7910190973224172,5.715481174459335,0.8955095486612086
A Myazin,namsor_api_2.0.30,LATIN,27417add-0cc9-4a00-b6e7-87ef2d46b710,A Myazin,,male,-0.09953691875593629,0.6906639250069411,0.5497684593779681
A MÅ‚yniec,namsor_api_2.0.30,LATIN,596c3f47-3e65-4c7d-9d1b-b786ccffa1a6,A MÅ‚yniec,,male,-0.27131894357629216,1.563945374602806,0.6356594717881461
A Nagy,namsor_api_2.0.30,LATIN,ba55c82d-70a2-44e1-bcae-9a855a2bff85,A Nagy,,male,-0.4769571044444594,3.5175106001442344,0.7384785522222297
A Navas-Acien,namsor_api_2.0.30,LATIN,3fa3e77c-c1d6-4e3e-b657-35324536593d,A Navas-Acien,,male,-0.1474485126750147,0.9800000876695343,0.5737242563375073
A Navas-Acien,namsor_api_2.0.30,LATIN,91bed0b4-fbe7-4405-83fc-88dec4f90ae9,A Navas-Acien,,male,-0.1474485126750147,0.9800000876695343,0.5737242563375073
A Nehra,namsor_api_2.0.30,LATIN,8323535d-840b-4f66-a844-1909cc0ee858,A Nehra,,male,-0.6804013022509894,4.701096315054357,0.8402006511254947
A Nehra,namsor_api_2.0.30,LATIN,699afbb7-72fd-48f1-9c75-2a008e1222a2,A Nehra,,male,-0.6804013022509894,4.701096315054357,0.8402006511254947
A Nica,namsor_api_2.0.30,LATIN,5f1979e0-048a-46a9-a2c0-5f20692c21ad,A Nica,,female,0.833341301029983,6.245224894481758,0.9166706505149915
A Nishigaki,namsor_api_2.0.30,LATIN,4ba8dbd0-9fdd-4945-89f7-9b6834ff171a,A Nishigaki,,female,0.15432191417252472,1.024552310106504,0.5771609570862624
A Ochala,namsor_api_2.0.30,LATIN,11e6ab47-62ce-4045-95ef-3fb0a9d71fbe,A Ochala,,male,-0.40284690657498423,2.508726507938178,0.7014234532874921
A OchaÅ‚a,namsor_api_2.0.30,LATIN,6174f9a3-3110-474b-b25c-c52b3bc317ad,A OchaÅ‚a,,male,-0.26297856405040765,1.5211995652024652,0.6314892820252038
A Okai,namsor_api_2.0.30,LATIN,d849b6e0-5ee2-4376-bfb3-06a5020e4be1,A Okai,,male,-0.5681383477389865,3.8950174283323946,0.7840691738694933
A Olson,namsor_api_2.0.30,LATIN,1ec887e0-ece2-4a08-8687-e98504e02e1f,A Olson,,male,-0.8877073045281558,6.912873238238959,0.9438536522640779
A Otterbeck,namsor_api_2.0.30,LATIN,0adec47c-0619-4f4a-8b08-9b24252c7859,A Otterbeck,,male,-0.17679513317457451,1.1341853735763294,0.5883975665872873
A Papazafiropoulou,namsor_api_2.0.30,LATIN,c8655e09-8312-49d2-9292-ebee359587f9,A Papazafiropoulou,,male,-0.2493674294666839,1.4538541279550827,0.6246837147333419
A Paul,namsor_api_2.0.30,LATIN,461cc089-630c-4c49-9c06-bf4e318c913a,A Paul,,male,-0.9651808191087909,8.607335703514082,0.9825904095543955
A Paul,namsor_api_2.0.30,LATIN,fe9edeb5-2004-4c87-bcc6-e38f467056f9,A Paul,,male,-0.9651808191087909,8.607335703514082,0.9825904095543955
A Perez,namsor_api_2.0.30,LATIN,4438cba9-1ac0-4507-b540-7631d13939f8,A Perez,,male,-0.569957494510646,3.9041245627958503,0.784978747255323
A Pihowicz,namsor_api_2.0.30,LATIN,7a935dbe-12e8-4b4d-a660-ac00d551d595,A Pihowicz,,male,-0.03410768302578071,0.05209448051025606,0.5170538415128904
A Pombero,namsor_api_2.0.30,LATIN,37a9a754-ec9c-4c2f-aada-c727e390377f,A Pombero,,male,-0.4178634496081366,2.6814120556880745,0.7089317248040683
A Pradhan,namsor_api_2.0.30,LATIN,4921debe-389a-4a7a-b5bc-b797e570842c,A Pradhan,,male,-0.9628280169220804,8.177559186603844,0.9814140084610402
A Pradhan,namsor_api_2.0.30,LATIN,c2b2e3bc-3896-4193-84db-6dfd61a4e5bb,A Pradhan,,male,-0.9628280169220804,8.177559186603844,0.9814140084610402
A Pradhan,namsor_api_2.0.30,LATIN,58427428-c93c-44c9-8484-6ba67ce93ef2,A Pradhan,,male,-0.9628280169220804,8.177559186603844,0.9814140084610402
A Prat,namsor_api_2.0.30,LATIN,3492a34a-945b-4afd-ac13-d710eb3da084,A Prat,,male,-0.7831148997646862,5.627756314609172,0.8915574498823431
A Pruitt,namsor_api_2.0.30,LATIN,6ab9c6cc-3142-4123-802b-4dea1092b00c,A Pruitt,,male,-0.741358271881057,5.259971360450535,0.8706791359405285
A Purnell,namsor_api_2.0.30,LATIN,30707f8b-420e-435d-913b-6e3cecaef8d9,A Purnell,,male,-0.9263650473424023,7.335958169573082,0.9631825236712012
A Rollins,namsor_api_2.0.30,LATIN,13821566-be18-400d-a911-7ac66ff82a52,A Rollins,,male,-0.8094016598954192,5.955036355499665,0.9047008299477096
A Roy,namsor_api_2.0.30,LATIN,bd37f1d4-8fc8-4fff-bc47-39007888100a,A Roy,,male,-0.9370447515172946,7.473423728137448,0.9685223757586473
A Ruiz,namsor_api_2.0.30,LATIN,4bf13435-610a-48c6-8e6b-6914611795df,A Ruiz,,male,-0.5251920145481339,3.700289023129102,0.762596007274067
A Rule,namsor_api_2.0.30,LATIN,986a60a7-0870-4fc7-8fac-79de3f9d9da1,A Rule,,male,-0.661236367510857,4.510810474831445,0.8306181837554285
A Rust,namsor_api_2.0.30,LATIN,ba340d0d-9487-4276-ad3f-f75f35a015ea,A Rust,,male,-0.6856997685449193,4.760641324698113,0.8428498842724597
A Sanchez,namsor_api_2.0.30,LATIN,b3e71517-5ea6-4f86-badd-132cc2beef67,A Sanchez,,male,-0.6089191150842184,4.121226742834708,0.8044595575421092
A Sarkany,namsor_api_2.0.30,LATIN,02e2bd9e-c7c3-44d0-bf3c-2e02a2a77d54,A Sarkany,,female,0.03462456054181651,0.08322855688207295,0.5173122802709083
A Schinkel,namsor_api_2.0.30,LATIN,096cd764-73b9-4a6b-9df3-fa3484c24626,A Schinkel,,male,-0.3257675951013552,1.8783241866152451,0.6628837975506776
A Sedlag,namsor_api_2.0.30,LATIN,f12a05c0-6140-4c7f-b0c9-2ae5282e5691,A Sedlag,,male,-0.24294253469257532,1.4230233319330985,0.6214712673462877
A Seliman,namsor_api_2.0.30,LATIN,7be26693-0c5f-451f-aa5d-cd44dc6d88f4,A Seliman,,male,-0.21567316865546737,1.2981802333159607,0.6078365843277337
A Shah,namsor_api_2.0.30,LATIN,7c595eb8-8a00-4793-aaba-4c9f61c4feb4,A Shah,,male,-0.680444040645706,4.701562945548588,0.840222020322853
A Shoja,namsor_api_2.0.30,LATIN,d7180839-14b4-44e6-b3ab-18ead89d7eb0,A Shoja,,male,-0.6003187237227847,4.0692396897383105,0.8001593618613924
A Shoja,namsor_api_2.0.30,LATIN,e90f2370-b671-4264-895c-fc6ec07bed2e,A Shoja,,male,-0.6003187237227847,4.0692396897383105,0.8001593618613924
A Singhal,namsor_api_2.0.30,LATIN,5660fbc3-32c2-43ac-baf5-3f08b888cdb4,A Singhal,,male,-0.7532172449005095,5.351535001994584,0.8766086224502547
A Sirirungreung,namsor_api_2.0.30,LATIN,e4d94926-3dab-4bc0-9997-05a4ba491bfa,A Sirirungreung,,female,0.03491821803953732,0.10093400079718506,0.5174591090197687
A Stabile,namsor_api_2.0.30,LATIN,c756ebf2-da27-4122-9b8c-b10acd9d7196,A Stabile,,male,-0.3555604288788934,2.0864469388027445,0.6777802144394467
A Stewart,namsor_api_2.0.30,LATIN,7ceb590d-8609-428a-9dc1-95c6590d938c,A Stewart,,male,-0.8911329470550013,6.9745124909391265,0.9455664735275007
A Surette,namsor_api_2.0.30,LATIN,296637d9-5f5c-46b8-bdf8-b1e90cc0f03f,A Surette,,female,0.9032567628058712,7.090679764749147,0.9516283814029356
A Syed,namsor_api_2.0.30,LATIN,9384c6bc-3a80-4fcb-af38-64c857fe278d,A Syed,,male,-0.9520982576348289,7.793637816386067,0.9760491288174145
A Tekin,namsor_api_2.0.30,LATIN,b845238d-17f0-4302-b873-1af4530d4857,A Tekin,,male,-0.888165819185055,6.9209069859839545,0.9440829095925275
A Tekin,namsor_api_2.0.30,LATIN,394727cd-aab4-4a3f-85cc-6f0fc85709cf,A Tekin,,male,-0.888165819185055,6.9209069859839545,0.9440829095925275
A Tekin,namsor_api_2.0.30,LATIN,9cb3ee90-6e38-40f0-a033-bdad1d43db0b,A Tekin,,male,-0.888165819185055,6.9209069859839545,0.9440829095925275
A Tekin,namsor_api_2.0.30,LATIN,7c5ef514-1ab7-4b7c-9e25-76149c245d99,A Tekin,,male,-0.888165819185055,6.9209069859839545,0.9440829095925275
A Temelkov,namsor_api_2.0.30,LATIN,a28f4206-1b79-4f77-b9ee-34b25f89b142,A Temelkov,,male,-0.42713094818730024,2.802563091795612,0.7135654740936501
A Thomas,namsor_api_2.0.30,LATIN,8bfb457d-821a-42ca-994d-610370574fcd,A Thomas,,male,-0.9649676615532592,8.53130586915924,0.9824838307766296
A Thompson,namsor_api_2.0.30,LATIN,5a9545e4-18d6-48cb-a8e8-100464d95788,A Thompson,,male,-0.8310490859855186,6.2248762710990775,0.9155245429927593
A Thomson,namsor_api_2.0.30,LATIN,f8215343-eccb-4068-bce1-ff13a5be255e,A Thomson,,male,-0.8763991392548147,6.732737676327893,0.9381995696274074
A Tiwari,namsor_api_2.0.30,LATIN,9eb9ff08-2234-4137-a5c5-267d325d896d,A Tiwari,,male,-0.6994828187184965,4.934164020697949,0.8497414093592482
A Tiwari,namsor_api_2.0.30,LATIN,3663e1c4-4c52-4ac5-a23b-403aefb3010a,A Tiwari,,male,-0.6994828187184965,4.934164020697949,0.8497414093592482
A Tolkach,namsor_api_2.0.30,LATIN,ec646822-12eb-4e3e-8d55-8fdc56437ffd,A Tolkach,,male,-0.03709292522274654,0.2327341177648884,0.5185464626113733
A Tomino,namsor_api_2.0.30,LATIN,1ffb140b-2c82-4669-88d2-149ef5440485,A Tomino,,male,-0.939142384605292,7.5073637466014596,0.969571192302646
A Torres,namsor_api_2.0.30,LATIN,585c5ec6-a53e-41a9-b7cf-88edac8592dc,A Torres,,male,-0.7403184407280023,5.252324909224271,0.8701592203640012
A Uber,namsor_api_2.0.30,LATIN,23f69d0a-5f47-44be-8554-f8432dd34c63,A Uber,,male,-0.9656464257121897,8.73231687147807,0.9828232128560949
A Ullman,namsor_api_2.0.30,LATIN,9bec1f74-4a7e-4694-b045-ebaf2d5a7012,A Ullman,,male,-0.3825065538019321,2.3090263989292374,0.691253276900966
A Valeri,namsor_api_2.0.30,LATIN,a9347a3b-c8b8-4d5d-b045-e3800eddcad0,A Valeri,,female,0.038000219835561344,0.2882560123108392,0.5190001099177807
A Valeri,namsor_api_2.0.30,LATIN,65763a54-7b18-4bce-9361-0759c8431bed,A Valeri,,female,0.038000219835561344,0.2882560123108392,0.5190001099177807
A Varma,namsor_api_2.0.30,LATIN,4d520c5e-a1cd-488d-af0b-035222c54326,A Varma,,male,-0.4044262894449071,2.525731044662045,0.7022131447224536
A Vassiliou,namsor_api_2.0.30,LATIN,1f083f27-4cd5-4962-942e-37f1e34a58db,A Vassiliou,,male,-0.09789584774026427,0.6812850467102826,0.5489479238701321
A Vengerovsky,namsor_api_2.0.30,LATIN,c95b97d6-ca4f-4dab-a2ef-29d00fb2b1d9,A Vengerovsky,,female,0.038413426339710455,0.31368407493854983,0.5192067131698552
A V√∂geli,namsor_api_2.0.30,LATIN,a05e09a0-45cc-447c-b053-fc3c085a503f,A V√∂geli,,female,0.054991225957337075,0.44481571330437925,0.5274956129786685
A Wahab,namsor_api_2.0.30,LATIN,422520f3-2e30-4dd0-9a58-94b6a89e173d,A Wahab,,male,-0.9649333607697204,8.519593526364602,0.9824666803848602
A Walborn,namsor_api_2.0.30,LATIN,b0be4725-58a5-43b1-8ce5-4c8b41400aba,A Walborn,,male,-0.31137051653717673,1.7882268677203859,0.6556852582685884
A Walkey,namsor_api_2.0.30,LATIN,2fa53df5-85dd-4712-ad38-b5a26b57e274,A Walkey,,male,-0.16696613209509703,1.0948797840771967,0.5834830660475485
A Ward,namsor_api_2.0.30,LATIN,80ff24a0-a25f-4499-b975-8a71a7eae082,A Ward,,male,-0.9640485085633761,8.256923342670405,0.982024254281688
A Ward,namsor_api_2.0.30,LATIN,c854565c-bb71-4d14-b48b-2756964d2450,A Ward,,male,-0.9640485085633761,8.256923342670405,0.982024254281688
A White,namsor_api_2.0.30,LATIN,a840928d-6882-4dde-8ebf-f16719ac2470,A White,,male,-0.42215353278104106,2.7358967497032864,0.7110767663905205
A Williams,namsor_api_2.0.30,LATIN,4eb350ce-ec70-4968-8c8f-5e48a1735565,A Williams,,male,-0.7841369974105019,5.638679035367289,0.892068498705251
A Wu,namsor_api_2.0.30,LATIN,437ec2f8-e41e-4f9d-aa79-ba8f5ab5c9e1,A Wu,,male,-0.038721228393948204,0.33269086106891876,0.5193606141969741
A Wu,namsor_api_2.0.30,LATIN,5f4f39ba-0b59-40cd-a7e4-aa51bb08c088,A Wu,,male,-0.038721228393948204,0.33269086106891876,0.5193606141969741
A Yassen,namsor_api_2.0.30,LATIN,f47dcc10-56d3-4bc1-b049-c73d655a7734,A Yassen,,male,-0.790817833038779,5.713149937931437,0.8954089165193895
A Zabalza,namsor_api_2.0.30,LATIN,6fbe1e60-44f0-413f-b098-c1bdb1e21d49,A Zabalza,,female,0.15001549113692625,0.9965316511687199,0.5750077455684631
A Zafar-Latif,namsor_api_2.0.30,LATIN,4ffd73ba-b9fc-4f11-a655-4b88d48c4921,A Zafar-Latif,,male,-0.35243536085595784,2.062998024800102,0.6762176804279789
A Zidkova,namsor_api_2.0.30,LATIN,f245ccb9-107d-431d-8397-11b2f46068b1,A Zidkova,,female,0.3387853519192858,1.9652623519893417,0.6693926759596429
A √áarkoƒülu,namsor_api_2.0.30,LATIN,424439d6-d457-4c69-83a3-876c96b96e6b,A √áarkoƒülu,,female,0.037513947892004795,0.2584490916970877,0.5187569739460024
AA Genthon,namsor_api_2.0.30,LATIN,8c2bcb4f-dfd1-4f78-8ba4-e1a70adafe60,AA Genthon,,male,-0.6791315116427821,4.687329015488835,0.839565755821391
AA Harthan,namsor_api_2.0.30,LATIN,5e66ee2d-7f66-4dd8-b766-9f34611fa736,AA Harthan,,male,-0.695247928672702,4.877626616189623,0.847623964336351
AA Hope,namsor_api_2.0.30,LATIN,84f37399-5dfc-4ea2-b95a-ef269ae41b0b,AA Hope,,female,0.644974284995353,4.373185441483493,0.8224871424976765
AA Khahq,namsor_api_2.0.30,LATIN,856cf108-167d-4d16-98bf-b6d51418d735,AA Khahq,,male,-0.7038168649579681,4.995484351946885,0.8519084324789841
AA Rabinstein,namsor_api_2.0.30,LATIN,63fcdf8b-0b2e-4c5d-925f-10af4c671661,AA Rabinstein,,male,-0.511900687967243,3.6466829113577006,0.7559503439836215
AA Rabinstein,namsor_api_2.0.30,LATIN,1fe594bc-073d-41a5-a256-d16366487d63,AA Rabinstein,,male,-0.511900687967243,3.6466829113577006,0.7559503439836215
AA Rabinstein,namsor_api_2.0.30,LATIN,83c34190-c96e-4d0d-ba97-2adf1dad15fe,AA Rabinstein,,male,-0.511900687967243,3.6466829113577006,0.7559503439836215
AA Tayar,namsor_api_2.0.30,LATIN,70fbbdbb-1eb0-433b-b8cf-74bc1ba03dfa,AA Tayar,,male,-0.6636855970394453,4.533240991011461,0.8318427985197226
AB Christie,namsor_api_2.0.30,LATIN,2d084a0e-3c01-4c86-a5ed-1819a6d644e3,AB Christie,,male,-0.4446486648035193,3.0748688388963643,0.7223243324017596
AB Gray,namsor_api_2.0.30,LATIN,edeefd67-3021-459a-9bfb-ae983e4c5b19,AB Gray,,male,-0.9663508976941948,8.926160524534751,0.9831754488470974
AB Miller,namsor_api_2.0.30,LATIN,7035b415-c545-4ca5-a35a-c49be6b59319,AB Miller,,male,-0.9673838150496328,9.302475554986174,0.9836919075248164
ABBIE SHIPP,namsor_api_2.0.30,LATIN,b5eb45d6-8c76-4ee9-99a4-dde5f6f03e3c,ABBIE SHIPP,,female,0.6203153052635235,4.1944096314941675,0.8101576526317618
ABM Rasheduzzaman,namsor_api_2.0.30,LATIN,f7e38770-a73e-4660-b86a-44880d46749f,ABM Rasheduzzaman,,male,-0.9593005634426937,8.027198798406872,0.9796502817213468
AC Gordon,namsor_api_2.0.30,LATIN,b45051fe-8de6-4ef3-9b58-66cecca3a9ee,AC Gordon,,male,-0.9701290946978807,10.242615675598714,0.9850645473489403
AC Hamilton,namsor_api_2.0.30,LATIN,0a8e9de2-c88f-4f5e-8aae-6edefd67f9fa,AC Hamilton,,male,-0.9658655414874096,8.788685828254586,0.9829327707437048
AC Hanson,namsor_api_2.0.30,LATIN,f1cc1507-1933-426e-b227-f86244ef2744,AC Hanson,,male,-0.9665982828356987,9.004244616978369,0.9832991414178494
AC Hanson,namsor_api_2.0.30,LATIN,0c4139e6-8a93-4c73-b488-f16c25c5847c,AC Hanson,,male,-0.9665982828356987,9.004244616978369,0.9832991414178494
AC Hanson,namsor_api_2.0.30,LATIN,2c734087-4353-47fc-a042-7504b10c0ee7,AC Hanson,,male,-0.9665982828356987,9.004244616978369,0.9832991414178494
AC Hanson,namsor_api_2.0.30,LATIN,66c7752f-7512-435b-8d76-b2e32b8a1672,AC Hanson,,male,-0.9665982828356987,9.004244616978369,0.9832991414178494
AC Hern,namsor_api_2.0.30,LATIN,dca25861-f59e-4fbf-85f2-d03237e2023d,AC Hern,,male,-0.9553315275794907,7.881287637351697,0.9776657637897453
AC Jones,namsor_api_2.0.30,LATIN,641c325a-16e7-4d68-b22d-6e62181b6e61,AC Jones,,male,-0.966422201824189,8.948048497794879,0.9832111009120945
AC Thierry,namsor_api_2.0.30,LATIN,8d370105-23d4-4efa-ae7f-adfbaa974f40,AC Thierry,,male,-0.9685771912455547,10.052906203476581,0.9842885956227774
ACF Bucharles,namsor_api_2.0.30,LATIN,f72f8577-04f5-4a22-ad9a-7eb4e3f934e3,ACF Bucharles,,male,-0.968360093668579,9.86778756782946,0.9841800468342895
AD McDonald,namsor_api_2.0.30,LATIN,593d8ef5-17db-41ae-a565-c76caa4a4f91,AD McDonald,,male,-0.965404219240455,8.673494624378684,0.9827021096202275
AD Rule,namsor_api_2.0.30,LATIN,b2871326-8c6a-4405-81a5-d18605c828e1,AD Rule,,male,-0.9275970522366712,7.350886404759507,0.9637985261183356
AD Rule,namsor_api_2.0.30,LATIN,253d2b72-4d10-453c-bf93-144c19e683a6,AD Rule,,male,-0.9275970522366712,7.350886404759507,0.9637985261183356
AE Fox-Robichaud,namsor_api_2.0.30,LATIN,ceb570f4-c22e-459e-b0cb-57587fb03486,AE Fox-Robichaud,,male,-0.8030344862734164,5.865457157527047,0.9015172431367082
AE Morelli,namsor_api_2.0.30,LATIN,04bb28ab-dc35-44f6-9e7c-01be3418fff8,AE Morelli,,male,-0.45139795421841056,3.200799461004877,0.7256989771092053
AE Morelli,namsor_api_2.0.30,LATIN,001dd609-a5dc-4d22-b931-b55f112163f3,AE Morelli,,male,-0.45139795421841056,3.200799461004877,0.7256989771092053
AE Morelli,namsor_api_2.0.30,LATIN,04241190-d03d-4adc-a3e7-14ee7bcfe8ba,AE Morelli,,male,-0.45139795421841056,3.200799461004877,0.7256989771092053
AE Morelli,namsor_api_2.0.30,LATIN,e582b252-0403-4eb5-8760-06390e249763,AE Morelli,,male,-0.45139795421841056,3.200799461004877,0.7256989771092053
AF Stewart,namsor_api_2.0.30,LATIN,174a89e2-fa56-4c3f-bf4e-6af4cbb46aaa,AF Stewart,,male,-0.9623080081555546,8.153922716935057,0.9811540040777773
AG Yodh,namsor_api_2.0.30,LATIN,5e95d20e-f6e6-4cf8-8481-ae5ee0792d77,AG Yodh,,male,-0.6596886112061853,4.496885501230658,0.8298443056030926
AH Ahmed,namsor_api_2.0.30,LATIN,4454b2d0-4a01-41bd-bd2a-15f81dcc7531,AH Ahmed,,male,-0.918686841413823,7.2476245707522935,0.9593434207069115
AH Rothman,namsor_api_2.0.30,LATIN,11abc277-a26d-4661-8778-ad109c475b7a,AH Rothman,,male,-0.8532495116855288,6.441814447428939,0.9266247558427644
AI Alterman,namsor_api_2.0.30,LATIN,78751bc6-f1e8-4529-b3e7-769ca11eda0f,AI Alterman,,female,0.38696342624032765,2.3500341144476877,0.6934817131201638
AJ Armitage,namsor_api_2.0.30,LATIN,8777471c-884b-479e-b82f-4527c9dff5df,AJ Armitage,,male,-0.9245933249437921,7.314872970837179,0.962296662471896
AJ Bastin,namsor_api_2.0.30,LATIN,bd969376-387d-4fde-9d66-7bf69b60de9a,AJ Bastin,,male,-0.9570497666569981,7.9418618558457155,0.9785248833284991
AJ Coles,namsor_api_2.0.30,LATIN,7f498331-0bab-4286-90af-dfe0744e457d,AJ Coles,,male,-0.9649344448489194,8.51996160518351,0.9824672224244597
AJ Coles,namsor_api_2.0.30,LATIN,ba4921ee-33e3-44cf-9af3-bc20ef401a8e,AJ Coles,,male,-0.9649344448489194,8.51996160518351,0.9824672224244597
AJ Coles,namsor_api_2.0.30,LATIN,cbe135ec-deda-4e10-885a-7be85b2dab07,AJ Coles,,male,-0.9649344448489194,8.51996160518351,0.9824672224244597
AJ Hanson,namsor_api_2.0.30,LATIN,bf934dba-42f0-4a60-87ca-2f05b61b32d4,AJ Hanson,,male,-0.9669009304237555,9.108886914184211,0.9834504652118777
AJ JR,namsor_api_2.0.30,LATIN,5133a12d-9739-4b53-aadd-d282cd8efd08,AJ JR,,male,-0.9669585638856171,9.130117469747113,0.9834792819428085
AJ Jr,namsor_api_2.0.30,LATIN,693b0f55-0794-479f-aea5-76cbba009d80,AJ Jr,,male,-0.9669585638856171,9.130117469747113,0.9834792819428085
AJ Venkatakrishnan,namsor_api_2.0.30,LATIN,3597ee20-ed4d-4587-bdfb-5bb22ef9b9c2,AJ Venkatakrishnan,,male,-0.9453401609026739,7.634171414675464,0.972670080451337
AJ Venkatakrishnan,namsor_api_2.0.30,LATIN,5460a063-b597-429d-b785-ccf669e218e0,AJ Venkatakrishnan,,male,-0.9453401609026739,7.634171414675464,0.972670080451337
AJ Venkatakrishnan,namsor_api_2.0.30,LATIN,7441a468-3841-44a9-947d-f3ca941967fe,AJ Venkatakrishnan,,male,-0.9453401609026739,7.634171414675464,0.972670080451337
